StarRating,Review,Keywords,Sentiment,Sentiment_Score
4,possible improve order filter filter order shipped recieved would save time scrolling would allow see glance item ordered still come,"['possible', 'improve', 'order', 'filter', 'filter', 'order', 'shipped', 'recieved', 'would', 'save', 'time', 'scrolling', 'would', 'allow', 'see', 'glance', 'item', 'ordered', 'still', 'come']",Neutral,0.0
1,amazon u become joke several order amazon u lost sent back amazon u know amazon u become unreliable shopping branch amazon get stuff together getting quite ridiculous shame good deal,"['amazon', 'u', 'become', 'joke', 'several', 'order', 'amazon', 'u', 'lost', 'sent', 'back', 'amazon', 'u', 'know', 'amazon', 'u', 'become', 'unreliable', 'shopping', 'branch', 'amazon', 'get', 'stuff', 'together', 'getting', 'quite', 'ridiculous', 'shame', 'good', 'deal']",Postive,0.09166666666666666
3,fine prefer browser experience sometimes good quick purchase broken though cannot always change payment method give wait till computer available,"['fine', 'prefer', 'browser', 'experience', 'sometimes', 'good', 'quick', 'purchase', 'broken', 'though', 'cannot', 'always', 'change', 'payment', 'method', 'give', 'wait', 'till', 'computer', 'available']",Postive,0.2899999999999999
1,delivery driver area useless thick anything used spend fortune amazon use ebay always delivery time correct address indian call centre amazon also useless never listen properly always say never happen guess happened time time well deleting amazon account,"['delivery', 'driver', 'area', 'useless', 'thick', 'anything', 'used', 'spend', 'fortune', 'amazon', 'use', 'ebay', 'always', 'delivery', 'time', 'correct', 'address', 'indian', 'call', 'centre', 'amazon', 'also', 'useless', 'never', 'listen', 'properly', 'always', 'say', 'never', 'happen', 'guess', 'happened', 'time', 'time', 'well', 'deleting', 'amazon', 'account']",Negative,-0.325
2,say enable bug everything try allow app crash shut cannot update open amazon app missing,"['say', 'enable', 'bug', 'everything', 'try', 'allow', 'app', 'crash', 'shut', 'cannot', 'update', 'open', 'amazon', 'app', 'missing']",Negative,-0.1
1,search navigation painfully worthless search result nothing sponsored garbage unrelated item price hidden false scarcity tactic abound,"['search', 'navigation', 'painfully', 'worthless', 'search', 'result', 'nothing', 'sponsored', 'garbage', 'unrelated', 'item', 'price', 'hidden', 'false', 'scarcity', 'tactic', 'abound']",Negative,-0.45555555555555555
5,quick easy colorful image pleased option buying item thank,"['quick', 'easy', 'colorful', 'image', 'pleased', 'option', 'buying', 'item', 'thank']",Postive,0.39166666666666666
1,amazon decided cancel order block account reason followed instruction unblock filled info address phone payment method finally placed order blocked cancel order automated infomail span hour would recommend,"['amazon', 'decided', 'cancel', 'order', 'block', 'account', 'reason', 'followed', 'instruction', 'unblock', 'filled', 'info', 'address', 'phone', 'payment', 'method', 'finally', 'placed', 'order', 'blocked', 'cancel', 'order', 'automated', 'infomail', 'span', 'hour', 'would', 'recommend']",Postive,0.2
1,keep switching spanish frustrating tech tell go setting spanish hate,"['keep', 'switching', 'spanish', 'frustrating', 'tech', 'tell', 'go', 'setting', 'spanish', 'hate']",Negative,-0.30000000000000004
4,would good app could change language back english change reason,"['would', 'good', 'app', 'could', 'change', 'language', 'back', 'english', 'change', 'reason']",Postive,0.2333333333333333
1,longer preview song wish purchase due horrid amazon music update,"['longer', 'preview', 'song', 'wish', 'purchase', 'due', 'horrid', 'amazon', 'music', 'update']",Negative,-0.125
2,need work annoying subscribe channel etc find cannot watch show purchased cannot reach anyone fix see s10 chicago fire play amung show try watch cannot play area list get refund purchasing channel cannot watch,"['need', 'work', 'annoying', 'subscribe', 'channel', 'etc', 'find', 'cannot', 'watch', 'show', 'purchased', 'cannot', 'reach', 'anyone', 'fix', 'see', 's10', 'chicago', 'fire', 'play', 'amung', 'show', 'try', 'watch', 'cannot', 'play', 'area', 'list', 'get', 'refund', 'purchasing', 'channel', 'cannot', 'watch']",Negative,-0.8
1,understand let look order load load get fixed amazon common man u guy make enough fix website,"['understand', 'let', 'look', 'order', 'load', 'load', 'get', 'fixed', 'amazon', 'common', 'man', 'u', 'guy', 'make', 'enough', 'fix', 'website']",Negative,-0.06666666666666667
5,honestly convenience key using app easy navigate quite handy need buy something fly think something take phone open app could need case evening could one ask,"['honestly', 'convenience', 'key', 'using', 'app', 'easy', 'navigate', 'quite', 'handy', 'need', 'buy', 'something', 'fly', 'think', 'something', 'take', 'phone', 'open', 'app', 'could', 'need', 'case', 'evening', 'could', 'one', 'ask']",Postive,0.4055555555555556
1,disappointed app work constantly getting window say uh oh something went wrong end customer service absolutely help,"['disappointed', 'app', 'work', 'constantly', 'getting', 'window', 'say', 'uh', 'oh', 'something', 'went', 'wrong', 'end', 'customer', 'service', 'absolutely', 'help']",Negative,-0.2625
2,updated app working right try search lower high reverse workan half time search give junk search hopefully fix working better along time going backwards also hate limit number view searching price,"['updated', 'app', 'working', 'right', 'try', 'search', 'lower', 'high', 'reverse', 'workan', 'half', 'time', 'search', 'give', 'junk', 'search', 'hopefully', 'fix', 'working', 'better', 'along', 'time', 'going', 'backwards', 'also', 'hate', 'limit', 'number', 'view', 'searching', 'price']",Negative,-0.004190476190476189
1,amazon prime video suck nfl continues stream thru amazon cannot pissed right,"['amazon', 'prime', 'video', 'suck', 'nfl', 'continues', 'stream', 'thru', 'amazon', 'cannot', 'pissed', 'right']",Postive,0.2857142857142857
2,update take way long plus dark mode top barely work uninstall multiple time work even keep signing every single time better ebay,"['update', 'take', 'way', 'long', 'plus', 'dark', 'mode', 'top', 'barely', 'work', 'uninstall', 'multiple', 'time', 'work', 'even', 'keep', 'signing', 'every', 'single', 'time', 'better', 'ebay']",Postive,0.11122448979591837
1,last month prime day shipping turned garbage package late time hoping amazon becomes next blockbuster terrible service getting,"['last', 'month', 'prime', 'day', 'shipping', 'turned', 'garbage', 'package', 'late', 'time', 'hoping', 'amazon', 'becomes', 'next', 'blockbuster', 'terrible', 'service', 'getting']",Negative,-0.325
4,happened app since last update everything gone wish list stuff shopping cart past order really frustrating,"['happened', 'app', 'since', 'last', 'update', 'everything', 'gone', 'wish', 'list', 'stuff', 'shopping', 'cart', 'past', 'order', 'really', 'frustrating']",Negative,-0.21666666666666667
2,worth money unless like driving return ups store used send mailing label ups would pick residence office drive ups store mile round trip easier deal seller pay shipping,"['worth', 'money', 'unless', 'like', 'driving', 'return', 'ups', 'store', 'used', 'send', 'mailing', 'label', 'ups', 'would', 'pick', 'residence', 'office', 'drive', 'ups', 'store', 'mile', 'round', 'trip', 'easier', 'deal', 'seller', 'pay', 'shipping']",Postive,0.04999999999999999
1,whatever done undo freeze phone slow unusable update app refuse even open,"['whatever', 'done', 'undo', 'freeze', 'phone', 'slow', 'unusable', 'update', 'app', 'refuse', 'even', 'open']",Negative,-0.15000000000000002
1,somehow account switched spanishi know option switch back english ohh lordjust cannot find itit really easy become mission,"['somehow', 'account', 'switched', 'spanishi', 'know', 'option', 'switch', 'back', 'english', 'ohh', 'lordjust', 'cannot', 'find', 'itit', 'really', 'easy', 'become', 'mission']",Postive,0.14444444444444446
2,great app able access spanish little bit could translated back english seem recourse correction going attempt uninstall reinstall however persists reason continue amazon prime,"['great', 'app', 'able', 'access', 'spanish', 'little', 'bit', 'could', 'translated', 'back', 'english', 'seem', 'recourse', 'correction', 'going', 'attempt', 'uninstall', 'reinstall', 'however', 'persists', 'reason', 'continue', 'amazon', 'prime']",Postive,0.18541666666666667
5,one piece feedback ive already purchased something stop showing similar product best experience everything suggest thing might like stuff already bought longer need,"['one', 'piece', 'feedback', 'ive', 'already', 'purchased', 'something', 'stop', 'showing', 'similar', 'product', 'best', 'experience', 'everything', 'suggest', 'thing', 'might', 'like', 'stuff', 'already', 'bought', 'longer', 'need']",Postive,0.5
1,canceled subscription uninstalled app terrible take hour rig get want canceling amazon account last order dairy cream shipped maryland texas know happens cream shipped far plus expiration date month away turned solid available return stupid enough client,"['canceled', 'subscription', 'uninstalled', 'app', 'terrible', 'take', 'hour', 'rig', 'get', 'want', 'canceling', 'amazon', 'account', 'last', 'order', 'dairy', 'cream', 'shipped', 'maryland', 'texas', 'know', 'happens', 'cream', 'shipped', 'far', 'plus', 'expiration', 'date', 'month', 'away', 'turned', 'solid', 'available', 'return', 'stupid', 'enough', 'client']",Negative,-0.1857142857142857
5,amazon best shopping experience ever matter need buyi find amazon buy wrong size exchange without problem problem merchandise either exchange call customer service never problem getting money refunded representative kind honest helpful disabled person especially happy even special phone number call receive help,"['amazon', 'best', 'shopping', 'experience', 'ever', 'matter', 'need', 'buyi', 'find', 'amazon', 'buy', 'wrong', 'size', 'exchange', 'without', 'problem', 'problem', 'merchandise', 'either', 'exchange', 'call', 'customer', 'service', 'never', 'problem', 'getting', 'money', 'refunded', 'representative', 'kind', 'honest', 'helpful', 'disabled', 'person', 'especially', 'happy', 'even', 'special', 'phone', 'number', 'call', 'receive', 'help']",Postive,0.40816326530612246
1,charging worse service seller fee usercustomer fee jacked yet 2day amazon shipping longer thing prime garbage greedy company,"['charging', 'worse', 'service', 'seller', 'fee', 'usercustomer', 'fee', 'jacked', 'yet', '2day', 'amazon', 'shipping', 'longer', 'thing', 'prime', 'garbage', 'greedy', 'company']",Negative,-0.4
2,opened amazon long ago find everything cart saved later removed somethingbut sure although today opened little may explain gone month without opening app extremely confused upset hell happened,"['opened', 'amazon', 'long', 'ago', 'find', 'everything', 'cart', 'saved', 'later', 'removed', 'somethingbut', 'sure', 'although', 'today', 'opened', 'little', 'may', 'explain', 'gone', 'month', 'without', 'opening', 'app', 'extremely', 'confused', 'upset', 'hell', 'happened']",Negative,-0.027500000000000004
3,amazon shopping app longer supported device happened last night phone used app year super helpful thing return etc better done desktop normal shopping great sad cannot use app phone anymore,"['amazon', 'shopping', 'app', 'longer', 'supported', 'device', 'happened', 'last', 'night', 'phone', 'used', 'app', 'year', 'super', 'helpful', 'thing', 'return', 'etc', 'better', 'done', 'desktop', 'normal', 'shopping', 'great', 'sad', 'cannot', 'use', 'app', 'phone', 'anymore']",Postive,0.21388888888888888
5,nice interface fast issue real favorite shopping app,"['nice', 'interface', 'fast', 'issue', 'real', 'favorite', 'shopping', 'app']",Postive,0.5166666666666667
1,horrible could give star would canceled order saying stock yet say called asked money spent tried say refunded already even called bank checked bank account money never put back phone told hung seems trying steal money people point,"['horrible', 'could', 'give', 'star', 'would', 'canceled', 'order', 'saying', 'stock', 'yet', 'say', 'called', 'asked', 'money', 'spent', 'tried', 'say', 'refunded', 'already', 'even', 'called', 'bank', 'checked', 'bank', 'account', 'money', 'never', 'put', 'back', 'phone', 'told', 'hung', 'seems', 'trying', 'steal', 'money', 'people', 'point']",Negative,-0.3666666666666667
1,terrible app matter many time change language setting reverts back spanish slow buggy disorganized would award zero star possible,"['terrible', 'app', 'matter', 'many', 'time', 'change', 'language', 'setting', 'reverts', 'back', 'spanish', 'slow', 'buggy', 'disorganized', 'would', 'award', 'zero', 'star', 'possible']",Negative,-0.13333333333333333
1,use enjoy prime use purchase rent movie tv often hate prime considering canceling subscription many year rent purchase anything since update could give negative star sure would amazon get together lose valuable customer get prime getting video worth since update,"['use', 'enjoy', 'prime', 'use', 'purchase', 'rent', 'movie', 'tv', 'often', 'hate', 'prime', 'considering', 'canceling', 'subscription', 'many', 'year', 'rent', 'purchase', 'anything', 'since', 'update', 'could', 'give', 'negative', 'star', 'sure', 'would', 'amazon', 'get', 'together', 'lose', 'valuable', 'customer', 'get', 'prime', 'getting', 'video', 'worth', 'since', 'update']",Postive,0.09999999999999999
5,like amazon much choose awesome customer service price beat,"['like', 'amazon', 'much', 'choose', 'awesome', 'customer', 'service', 'price', 'beat']",Postive,0.6
1,longer pull order history seriously wanna spend money work fine cannot pull order anymore restarted device checked nothing running background even forced closed app restarted app full wifi full 5g even shut wifi see order history app thing working anymore,"['longer', 'pull', 'order', 'history', 'seriously', 'wanna', 'spend', 'money', 'work', 'fine', 'cannot', 'pull', 'order', 'anymore', 'restarted', 'device', 'checked', 'nothing', 'running', 'background', 'even', 'forced', 'closed', 'app', 'restarted', 'app', 'full', 'wifi', 'full', '5g', 'even', 'shut', 'wifi', 'see', 'order', 'history', 'app', 'thing', 'working', 'anymore']",Postive,0.06388888888888888
1,hell showing item randomly like shopping apps must open separate category choose item shop anything amazon,"['hell', 'showing', 'item', 'randomly', 'like', 'shopping', 'apps', 'must', 'open', 'separate', 'category', 'choose', 'item', 'shop', 'anything', 'amazon']",Negative,-0.25
1,disappointed english speaking person app allow select english language another country mexico,"['disappointed', 'english', 'speaking', 'person', 'app', 'allow', 'select', 'english', 'language', 'another', 'country', 'mexico']",Negative,-0.25
1,dont hold third party expected standard wait week something get shipped robbed cancelled membership app time stopped charging issue refund hold charge make approve also archive delete older order order history,"['dont', 'hold', 'third', 'party', 'expected', 'standard', 'wait', 'week', 'something', 'get', 'shipped', 'robbed', 'cancelled', 'membership', 'app', 'time', 'stopped', 'charging', 'issue', 'refund', 'hold', 'charge', 'make', 'approve', 'also', 'archive', 'delete', 'older', 'order', 'order', 'history']",Postive,0.016666666666666663
1,order literally clicked purchase say late cancel shipment process b amazon rather wage time return instead cancel order🤬 start shopping elsewhere,"['order', 'literally', 'clicked', 'purchase', 'say', 'late', 'cancel', 'shipment', 'process', 'b', 'amazon', 'rather', 'wage', 'time', 'return', 'instead', 'cancel', 'order🤬', 'start', 'shopping', 'elsewhere']",Negative,-0.3
1,hell would think anyone want see amazon influencers product page pay ungodly amount prime audacity show dumb content throat completely unrelated product even looking pound sand point convenience near worth privacy ad put cancel prime stop using amazon soon rate,"['hell', 'would', 'think', 'anyone', 'want', 'see', 'amazon', 'influencers', 'product', 'page', 'pay', 'ungodly', 'amount', 'prime', 'audacity', 'show', 'dumb', 'content', 'throat', 'completely', 'unrelated', 'product', 'even', 'looking', 'pound', 'sand', 'point', 'convenience', 'near', 'worth', 'privacy', 'ad', 'put', 'cancel', 'prime', 'stop', 'using', 'amazon', 'soon', 'rate']",Postive,0.031249999999999993
1,even write bad rate still issue solve contact amazon bad customer service supervisor solve issue also access account gave bad generically solution move issue spicalist team respond put account hold 4days day review one time finally care business costumer,"['even', 'write', 'bad', 'rate', 'still', 'issue', 'solve', 'contact', 'amazon', 'bad', 'customer', 'service', 'supervisor', 'solve', 'issue', 'also', 'access', 'account', 'gave', 'bad', 'generically', 'solution', 'move', 'issue', 'spicalist', 'team', 'respond', 'put', 'account', 'hold', '4days', 'day', 'review', 'one', 'time', 'finally', 'care', 'business', 'costumer']",Negative,-0.5249999999999999
2,none picture video review load like crash random sluggish scrolling view next item different color please fix,"['none', 'picture', 'video', 'review', 'load', 'like', 'crash', 'random', 'sluggish', 'scrolling', 'view', 'next', 'item', 'different', 'color', 'please', 'fix']",Negative,-0.16666666666666666
1,jesus christ lord ring ad almost uninstalling app becomes regular thing guarantee going lose lot customer,"['jesus', 'christ', 'lord', 'ring', 'ad', 'almost', 'uninstalling', 'app', 'becomes', 'regular', 'thing', 'guarantee', 'going', 'lose', 'lot', 'customer']",Neutral,0.0
2,hello change phone number since cannot connect tomy account plus tiping something particular apps keep showing anything ask try reach customer service cannot connect make long distance call easier reach customer service line mail need improvement,"['hello', 'change', 'phone', 'number', 'since', 'cannot', 'connect', 'tomy', 'account', 'plus', 'tiping', 'something', 'particular', 'apps', 'keep', 'showing', 'anything', 'ask', 'try', 'reach', 'customer', 'service', 'cannot', 'connect', 'make', 'long', 'distance', 'call', 'easier', 'reach', 'customer', 'service', 'line', 'mail', 'need', 'improvement']",Postive,0.05833333333333333
2,invisible item stuck cart grocery glitch make nervous walmart paypal scam gotten hit,"['invisible', 'item', 'stuck', 'cart', 'grocery', 'glitch', 'make', 'nervous', 'walmart', 'paypal', 'scam', 'gotten', 'hit']",Neutral,0.0
1,amazon prime late delivery supposed receive package august 31st later day said package would coming september 2nd fine since day delay starting get annoyed package come 8pm time amazon gave 1109pm checked shipping status package said running late expected sep sep absolutely appalled furious would recommend,"['amazon', 'prime', 'late', 'delivery', 'supposed', 'receive', 'package', 'august', '31st', 'later', 'day', 'said', 'package', 'would', 'coming', 'september', '2nd', 'fine', 'since', 'day', 'delay', 'starting', 'get', 'annoyed', 'package', 'come', '8pm', 'time', 'amazon', 'gave', '1109pm', 'checked', 'shipping', 'status', 'package', 'said', 'running', 'late', 'expected', 'sep', 'sep', 'absolutely', 'appalled', 'furious', 'would', 'recommend']",Negative,-0.16481481481481483
1,gave full screen ad new house dragon series opened app already buying stuff time amazon wonna waste time watching ad,"['gave', 'full', 'screen', 'ad', 'new', 'house', 'dragon', 'series', 'opened', 'app', 'already', 'buying', 'stuff', 'time', 'amazon', 'wonna', 'waste', 'time', 'watching', 'ad']",Postive,0.09545454545454544
1,app longer work nord vpn activated pause vpn open app work secure asked,"['app', 'longer', 'work', 'nord', 'vpn', 'activated', 'pause', 'vpn', 'open', 'app', 'work', 'secure', 'asked']",Postive,0.2
1,rating amazon fresh know issue la vega continuous getting everything ordered sufficient amount delivery time driver sit house hour item thaw tonight item supposed delivered 10pm12am packaged ready go never assigned driver actually delivered last straw grocery store,"['rating', 'amazon', 'fresh', 'know', 'issue', 'la', 'vega', 'continuous', 'getting', 'everything', 'ordered', 'sufficient', 'amount', 'delivery', 'time', 'driver', 'sit', 'house', 'hour', 'item', 'thaw', 'tonight', 'item', 'supposed', 'delivered', '10pm12am', 'packaged', 'ready', 'go', 'never', 'assigned', 'driver', 'actually', 'delivered', 'last', 'straw', 'grocery', 'store']",Postive,0.125
1,lately amazon scam know long get share care walmart much better safer,"['lately', 'amazon', 'scam', 'know', 'long', 'get', 'share', 'care', 'walmart', 'much', 'better', 'safer']",Postive,0.05000000000000001
2,app used good page take long time load forget prime two day shipping every order recently delayed multiple day,"['app', 'used', 'good', 'page', 'take', 'long', 'time', 'load', 'forget', 'prime', 'two', 'day', 'shipping', 'every', 'order', 'recently', 'delayed', 'multiple', 'day']",Postive,0.16249999999999998
2,please bring former app feature back forced update longer easy access cart existings order list app feature made purchasing streamlined process rather convoluted time consuming happy,"['please', 'bring', 'former', 'app', 'feature', 'back', 'forced', 'update', 'longer', 'easy', 'access', 'cart', 'existings', 'order', 'list', 'app', 'feature', 'made', 'purchasing', 'streamlined', 'process', 'rather', 'convoluted', 'time', 'consuming', 'happy']",Postive,0.18666666666666668
3,cannot login place add new would people think ph change number different signed way receive text msg help sign browsed app read experience user seems one problem amazon fix problem,"['cannot', 'login', 'place', 'add', 'new', 'would', 'people', 'think', 'ph', 'change', 'number', 'different', 'signed', 'way', 'receive', 'text', 'msg', 'help', 'sign', 'browsed', 'app', 'read', 'experience', 'user', 'seems', 'one', 'problem', 'amazon', 'fix', 'problem']",Postive,0.06818181818181818
2,search feature available review item otherd many item doubled tripled price within last year far higher inflation account prime membership outrageously expensive fewer fewer item offered 2day shipping,"['search', 'feature', 'available', 'review', 'item', 'otherd', 'many', 'item', 'doubled', 'tripled', 'price', 'within', 'last', 'year', 'far', 'higher', 'inflation', 'account', 'prime', 'membership', 'outrageously', 'expensive', 'fewer', 'fewer', 'item', 'offered', '2day', 'shipping']",Postive,0.125
3,trouble loading time time really sad way buy book enjoy straight kindle app,"['trouble', 'loading', 'time', 'time', 'really', 'sad', 'way', 'buy', 'book', 'enjoy', 'straight', 'kindle', 'app']",Negative,-0.02499999999999998
1,show order anymore say internet funny internet get app took star away rapidly becoming useless coburg get uh oh something went wrong end message,"['show', 'order', 'anymore', 'say', 'internet', 'funny', 'internet', 'get', 'app', 'took', 'star', 'away', 'rapidly', 'becoming', 'useless', 'coburg', 'get', 'uh', 'oh', 'something', 'went', 'wrong', 'end', 'message']",Negative,-0.07500000000000001
4,love shopping amazon everytime sort app item disappear hope fix,"['love', 'shopping', 'amazon', 'everytime', 'sort', 'app', 'item', 'disappear', 'hope', 'fix']",Postive,0.5
1,cancelled preorder amazon shipped holding fund weekend preventing making real world purchase like grocery gas cool preorders,"['cancelled', 'preorder', 'amazon', 'shipped', 'holding', 'fund', 'weekend', 'preventing', 'making', 'real', 'world', 'purchase', 'like', 'grocery', 'gas', 'cool', 'preorders']",Postive,0.275
5,like app also convenient far get product wanted fast efficient wish would lower cost get amazon card tho look much purchased often still work good reward ppl like card shop often would recommend competition 💯👍🏾,"['like', 'app', 'also', 'convenient', 'far', 'get', 'product', 'wanted', 'fast', 'efficient', 'wish', 'would', 'lower', 'cost', 'get', 'amazon', 'card', 'tho', 'look', 'much', 'purchased', 'often', 'still', 'work', 'good', 'reward', 'ppl', 'like', 'card', 'shop', 'often', 'would', 'recommend', 'competition', '💯👍🏾']",Postive,0.3
1,app laggy wish could use really love amazon fast shipping cannot take advantage cannot buy anything keep getting error considering cancelling membership since hardly able use feature membership,"['app', 'laggy', 'wish', 'could', 'use', 'really', 'love', 'amazon', 'fast', 'shipping', 'cannot', 'take', 'advantage', 'cannot', 'buy', 'anything', 'keep', 'getting', 'error', 'considering', 'cancelling', 'membership', 'since', 'hardly', 'able', 'use', 'feature', 'membership']",Postive,0.39999999999999997
2,need put app back old way easier navigate new way glitchy hard look thru,"['need', 'put', 'app', 'back', 'old', 'way', 'easier', 'navigate', 'new', 'way', 'glitchy', 'hard', 'look', 'thru']",Negative,-0.013825757575757582
2,play well vpn constant hang stall dreaded something gone wrong mean dog cute would much rather get shopping done cannot help think amazon prioritize providing service people trying anonymize traffic much possible musing oh search worst thing since day dogpile,"['play', 'well', 'vpn', 'constant', 'hang', 'stall', 'dreaded', 'something', 'gone', 'wrong', 'mean', 'dog', 'cute', 'would', 'much', 'rather', 'get', 'shopping', 'done', 'cannot', 'help', 'think', 'amazon', 'prioritize', 'providing', 'service', 'people', 'trying', 'anonymize', 'traffic', 'much', 'possible', 'musing', 'oh', 'search', 'worst', 'thing', 'since', 'day', 'dogpile']",Negative,-0.15892857142857145
1,bad month ago new accont last week one sd card oder pay sd card today check account suddenly today account amazon private document login dont want amazon ebay best germany login document bad shopping aap 👎👎👎👎,"['bad', 'month', 'ago', 'new', 'accont', 'last', 'week', 'one', 'sd', 'card', 'oder', 'pay', 'sd', 'card', 'today', 'check', 'account', 'suddenly', 'today', 'account', 'amazon', 'private', 'document', 'login', 'dont', 'want', 'amazon', 'ebay', 'best', 'germany', 'login', 'document', 'bad', 'shopping', 'aap', '👎👎👎👎']",Negative,-0.03766233766233762
2,please fix error everytime click product say sorry error occurred please refresh page let u refresh app u close app go back still thing also uninstalled app reinstalled app thinking would help error still occurs please fix asap,"['please', 'fix', 'error', 'everytime', 'click', 'product', 'say', 'sorry', 'error', 'occurred', 'please', 'refresh', 'page', 'let', 'u', 'refresh', 'app', 'u', 'close', 'app', 'go', 'back', 'still', 'thing', 'also', 'uninstalled', 'app', 'reinstalled', 'app', 'thinking', 'would', 'help', 'error', 'still', 'occurs', 'please', 'fix', 'asap']",Negative,-0.25
1,used like app changed filter work cannot find star rating lowest price jesus christ people app work leave hell alone,"['used', 'like', 'app', 'changed', 'filter', 'work', 'cannot', 'find', 'star', 'rating', 'lowest', 'price', 'jesus', 'christ', 'people', 'app', 'work', 'leave', 'hell', 'alone']",Neutral,0.0
1,undo update force use amazonca let process order tell address invalid order history despite ordering,"['undo', 'update', 'force', 'use', 'amazonca', 'let', 'process', 'order', 'tell', 'address', 'invalid', 'order', 'history', 'despite', 'ordering']",Neutral,0.0
3,hi please kindly provide u system lightdark mode must app shame shopping apps ebay etc requested feature star developer grant u request thanks,"['hi', 'please', 'kindly', 'provide', 'u', 'system', 'lightdark', 'mode', 'must', 'app', 'shame', 'shopping', 'apps', 'ebay', 'etc', 'requested', 'feature', 'star', 'developer', 'grant', 'u', 'request', 'thanks']",Postive,0.4
1,hate app live mexico speak english app allow english allow google translateplus chat phone service spanish,"['hate', 'app', 'live', 'mexico', 'speak', 'english', 'app', 'allow', 'english', 'allow', 'google', 'translateplus', 'chat', 'phone', 'service', 'spanish']",Negative,-0.13272727272727275
1,going amazon company amazon device man😡 take control lose win terrible really want improve really tell earth letting anything device😡😡😡😡😡😡😠😠 like brawl star somewhat lag ou know idle amazon device somewhat waste money like earth download app calles freevee,"['going', 'amazon', 'company', 'amazon', 'device', 'man😡', 'take', 'control', 'lose', 'win', 'terrible', 'really', 'want', 'improve', 'really', 'tell', 'earth', 'letting', 'anything', 'device😡😡😡😡😡😡😠😠', 'like', 'brawl', 'star', 'somewhat', 'lag', 'ou', 'know', 'idle', 'amazon', 'device', 'somewhat', 'waste', 'money', 'like', 'earth', 'download', 'app', 'calles', 'freevee']",Postive,1.1102230246251566e-17
4,google let u help people allowing block notification app app devs let u install bell within app control people well almost life without notification,"['google', 'let', 'u', 'help', 'people', 'allowing', 'block', 'notification', 'app', 'app', 'devs', 'let', 'u', 'install', 'bell', 'within', 'app', 'control', 'people', 'well', 'almost', 'life', 'without', 'notification']",Neutral,0.0
1,pay year still force stupid ad every time open app could care le dumb lord ring show fact feel necessary force watch ad every single time open app option opt giving money adfree experience stupidest thing marketing team ever done user want,"['pay', 'year', 'still', 'force', 'stupid', 'ad', 'every', 'time', 'open', 'app', 'could', 'care', 'le', 'dumb', 'lord', 'ring', 'show', 'fact', 'feel', 'necessary', 'force', 'watch', 'ad', 'every', 'single', 'time', 'open', 'app', 'option', 'opt', 'giving', 'money', 'adfree', 'experience', 'stupidest', 'thing', 'marketing', 'team', 'ever', 'done', 'user', 'want']",Negative,-0.2077380952380952
1,dreadfully app repeatedly show dozen item unrelated search sacrifice item interest justs waste time applying filter make go bad worse shame amazon,"['dreadfully', 'app', 'repeatedly', 'show', 'dozen', 'item', 'unrelated', 'search', 'sacrifice', 'item', 'interest', 'justs', 'waste', 'time', 'applying', 'filter', 'make', 'go', 'bad', 'worse', 'shame', 'amazon']",Negative,-0.575
1,ad unwanted notification everywhere still cannot find turn notification hi want advertise,"['ad', 'unwanted', 'notification', 'everywhere', 'still', 'cannot', 'find', 'turn', 'notification', 'hi', 'want', 'advertise']",Neutral,0.0
1,slowest app world phone issue app except amazon also literally least intuitive ui planet like want user get lost,"['slowest', 'app', 'world', 'phone', 'issue', 'app', 'except', 'amazon', 'also', 'literally', 'least', 'intuitive', 'ui', 'planet', 'like', 'want', 'user', 'get', 'lost']",Negative,-0.3
1,unless pay ever increasing prime membership safely add several day whatever promised delivery day amazon claim order place make driver decide keeping job pissing van,"['unless', 'pay', 'ever', 'increasing', 'prime', 'membership', 'safely', 'add', 'several', 'day', 'whatever', 'promised', 'delivery', 'day', 'amazon', 'claim', 'order', 'place', 'make', 'driver', 'decide', 'keeping', 'job', 'pissing', 'van']",Postive,0.25
1,still broken half time click account tab cart tab take random page cannot access cart al app,"['still', 'broken', 'half', 'time', 'click', 'account', 'tab', 'cart', 'tab', 'take', 'random', 'page', 'cannot', 'access', 'cart', 'al', 'app']",Negative,-0.35555555555555557
5,love getting thing doorstep pettit love getting much better book chewy chewy good take longer deliver thing higher,"['love', 'getting', 'thing', 'doorstep', 'pettit', 'love', 'getting', 'much', 'better', 'book', 'chewy', 'chewy', 'good', 'take', 'longer', 'deliver', 'thing', 'higher']",Postive,0.49000000000000005
1,reason let check even buy option refreshes screen never problem,"['reason', 'let', 'check', 'even', 'buy', 'option', 'refreshes', 'screen', 'never', 'problem']",Neutral,0.0
1,bad app bad company horrible customer service raised price subscribe save removed coupon updating order customer service help chat app suck almost every delivery late care guaranteed delivery anymore barely even use amazon anymore horrible business practice time cut good much better cheaper option le scummy awful company,"['bad', 'app', 'bad', 'company', 'horrible', 'customer', 'service', 'raised', 'price', 'subscribe', 'save', 'removed', 'coupon', 'updating', 'order', 'customer', 'service', 'help', 'chat', 'app', 'suck', 'almost', 'every', 'delivery', 'late', 'care', 'guaranteed', 'delivery', 'anymore', 'barely', 'even', 'use', 'amazon', 'anymore', 'horrible', 'business', 'practice', 'time', 'cut', 'good', 'much', 'better', 'cheaper', 'option', 'le', 'scummy', 'awful', 'company']",Negative,-0.38333333333333325
